@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"#CO Compliance &amp; Quality Assurance Cordinator http://t.co/1sIkJPz7 #Jobs In #Colorado","8","0","0","89","13","3","0"
"Japan, a far richer country, also accepted substantial help following its earthquake and tsunami in 2011.- @Doylebytes  #bangladesh #shame","8","3","0","138","19","2","0"
"Imágenes que lo dicen todo #haiyan http://t.co/qk2ibZV3h6","3","2","3","58","11","1","0"
"I wonder if I should tell the dickhead nextdoor he's window in the car are down #bigwet","4","5","3","87","18","1","0"
"RT @el_dinamo: AHORA | Cancelan alerta de tsunami para costas del pacífico luego de terremoto 7.9º Richter en Costa Rica http://t.co/fE4 ...","11","1","0","142","25","0","1"
"RT @Telediariogt: #MP ordena suspensión de entierro de 10 personas en San Cristóbal Cucho #SanMarcos. familiares dicen no acatarán orden ...","12","4","0","143","23","2","0"
"http://t.co/D6MlMuWC Bed not the culprit this particular done?  #TheCollectiveOnSNOL #bigwet","5","2","0","92","13","2","0"
"#house #from #helicopter #buildingsite #home http://t.co/zcoMgNFyk4","7","0","0","67","9","5","0"
"RT @imQhairy: Good Morning #Singapore.  Hope that the haze will ease today,  tomorrow and forever.  I SUPPORT #SG… http://t.co/thd38UTir0","12","3","1","139","22","2","1"
"ну правда. даже метеорит в России побывает, а 1D нет. #RussianMeteor","0","0","0","107","2","1","1"
"Temblor de 5,4 grados sacude Costa Rica http://t.co/8pjInv2D","5","1","0","60","12","0","1"
"Save the philippines! Pray for the philippines :(! Lord is always behind us! we have no  choice but to survive from that #yolandaPH :l","6","5","2","134","23","1","1"
"RT @linda0863: Trancada carretera Moron Coro a la altura de San Jose de Sanare en el Municipio Monseñor Iturriza #Falcon #Protesta por # ...","17","0","0","141","23","3","0"
"I GET 5078 REALL FOLLOWERS! http://t.co/qrF5dpD3ak  ✈#BestRapper,#boulderflood,#PutinsFavoriteFlicks,#Remember911,#in http://t.co/Qi1ROyZilU","5","1","1","142","18","0","0"
"#Genocide in #Capital of #Bangladesh in #BlackNight #SaveBangladesh http://t.co/svJ4V23Kw7 @washtimes @BBCWorld @AJStream @BDnews @CBSNews","12","0","0","138","17","5","0"
"Hong Kong billionaire feared dead in France helicopter crash - South China Morning Post http://t.co/aoOEylft7B #Wine #France","13","2","0","124","19","2","0"
"@blksunshine http://t.co/zmZ2TFei79 closeup of the de-railed train. #yycflood","6","1","0","77","12","1","1"
"#Bangladesh #clashes #rage http://t.co/9x13cODB9E","5","0","0","49","7","3","0"
"Toll in Bangladesh building collapse passes 300 (from @AP) http://t.co/Ltc9remu0T","5","1","0","81","13","0","1"
"The most homesick I get is during #redoctober ❤️⚾️","5","2","1","58","8","1","0"
"Bangladesh court orders arrest of ex-PM's son - Gulf Times http://t.co/QSjuAmDDU7 #Bangladesh","11","0","0","93","16","1","0"
"RT @xPentagon: Singapore's Weather :  Hot Ho H Hu Hum Humid Humi Hum Hu H Ha Haz Haze Haz Ha H Ha Hai Hail Hello Foreigners , Enjoy your st…","25","1","0","142","29","0","0"
"Apache helicopters team earns logistics honor http://t.co/mydoPq9rUT via @teamredstone #helicopter #helicopter @helicopterdaily","11","1","0","127","15","2","0"
"Over 50 more bodies recovered from #Bangladesh factory, bringing the death toll to 761, according to authorities http://t.co/6OLvVXMK8d","7","3","0","135","21","1","1"
"RT @SherriZ6572: #bigwet We can't f'n believe it! http://t.co/5oUi1Ed3","2","5","2","70","14","1","0"
"O CORREIO DE DEUS: URGÊNTE:O número de mortes ao longo das Filipinas Super Typhoon Haiyan... http://t.co/v82vhOBNGe","11","1","0","117","22","0","0"
"RT @TD_Deportes: #México vs. #CostaRica Maza Rodríguez y Keylor Navas leen el mensaje de Juego Limpio http://t.co/8KWfu0xw","13","1","0","124","22","2","0"
"CNN: Typhoon hits where not expected: People in a valley in the Philippines didn't expect Typhoon Bopha to... http://t.co/bpdnGEjM #news","9","4","0","136","24","1","1"
"RT @CherylPreheim: Rescues in Broomfield #coflood http://t.co/Zl0VrIAmAA","6","0","0","72","10","1","1"
"#CostaRica celebra 191 a~nos de Vida independiente; Viva Costa Rica! #15setiembre http://t.co/Z4jKyg5r","7","1","1","102","16","2","0"
"RT @themusicninja: Holy shit! So excited for @avicii at Red Rocks tonight. #Colorado","8","0","0","84","13","1","0"
"Colorado wildfire destroys 8 more homes; structure toll at 189 http://t.co/OOTX4wNu","6","1","0","83","14","0","1"
"“@smh: A blood red sky over Tom Uglys Bridge in south Sydney. Photo: Chris Lane. #nswfires http://t.co/02g6FDwNCy” - RT - Amazing!","11","2","0","134","22","1","1"
"#Me #Boat #Summer #Hot #Bangladesh #TroubleInParadise #Beautiful #Peace http://t.co/tG4InXEh0z","11","1","1","94","12","8","0"
"RT @mthasia: ALL THE BIRDS IN SINGAPORE STARTING TO DIE ALREADY!!!! #SGHAZE photo from Mamat Suali http://t.co/8Vhgtr1aHy","10","2","0","121","20","1","0"
"RT @612brisbane: Energex: 135,000 customers still without power at the moment #bigwet","8","0","0","85","13","1","1"
"Foreigners, this will happen when you come here to holiday or take pictures of Singapore! Happy Haze Day! http://t.co/oJEgtPVkgq","7","5","1","128","22","0","1"
"【 #earthquake AU】 Time: 2012/9/20 20:41:47 UTC, Region: Near Boorowa, NSW., M 1.8, Depth: 0km, http://t.co/z08hU2qS #地震","15","0","0","127","23","2","0"
"@IFreakSelena Philippines Earthquake: At Least 20 Dead: A 7.1 magnitude earthquake hits Cebu, the economic and political hu...  @deadmau5","7","1","0","137","20","0","1"
"RT @CRLSETEM: 'Los políticos de #Bangladesh se benefician de estas prácticas comerciales' http://t.co/O9b0ahyMWX vía @elmundoes #ropalimpia","9","1","1","142","22","2","0"
"As of 23 Oct '13, 09:45 PM: Uwasco, Calanggaman, #Bohol station has recorded 18.44mm of intense rain in the last hour. #UlanPh","12","2","0","126","24","2","0"
"RT @petsarefound: LOST Blue Burmese CAT, Glass House Mountains #QLD #qldfloods #bigwet http://t.co/yASD2TAt via @PetsAreFound Pls RT","12","2","0","132","20","3","1"
"RT @ShePlaysLoud: Thinking about everyone in Queensland,affected by floods, #tornado damage&amp; extreme weather. My heart goes out to y ...","9","3","1","140","21","1","1"
"RT @TheLAScene: The @USGS reports that the #LA #Earthquake was a 3.4 centered in #BeverlyHills at 12:03am. http://t.co/hQuieMPv","6","4","0","127","23","3","0"
"#Aurora water officials said Aurora received about 15 inches of rainfall in a week, the same average yearly amount. #cowx #coflood","13","2","0","130","21","3","1"
"Meteor Hits Russia: http://t.co/wJdnI8oB via @youtube","5","0","0","53","9","0","0"
"Prayers for my friend whose mother's house is in a very dangerous area near the Colorado Springs wildfire. :(","8","1","0","109","19","0","1"
"There was a earthquake magnitude of 7.6 that hit costa rica this morning -- only 2 hours from our honeymoon spot!","7","2","0","113","21","0","1"
"RT @BreakingNews: Costa Rica president says no report of loss of life so far after quake - @Reuters; more updates on http://t.co/BGETbzo ...","12","1","0","140","24","0","1"
"#lca2013 #lca2013 #Auspol #lca2013 #qldfloods Gold Coast Lol!! xd Really Humorous !","8","0","0","83","11","5","0"
"RT @ECTV_Noticias: SuperMercado en #Nicoya #Terremoto7.6 #CostaRica #Temblorcr http://t.co/huzip0Fw","11","0","0","99","13","4","1"
"【紀伊半島南東沖地震】http://t.co/DNOYKCRA　　#earthquake #地震　 #津波 #tsunami","0","0","0","98","6","3","0"
"RT @adam_wilkinson: Sydney fire 300km wide. Worst fire conditions in 40yrs. Katoomba preparing to evacuate &amp; state of emergency declared. S…","12","4","0","146","21","0","1"
"Lmfao! - This is Cute  #bigwet http://t.co/ZWSKahF9","3","2","0","51","9","1","0"
"RT @acheron: Shockwave at 0:13, with lots of footage of panic/broken windows esp. towards the end: http://t.co/qXFaMmYC #russianmeteor","9","0","0","134","23","1","0"
"RT @GdnDevelopment: Bangladesh factory collapse: Will it prompt changes in the garment industry?  http://t.co/AO50kbe68J #globaldev","7","2","1","131","18","1","1"
"RT @ricorobles: BOXING: FLOYD RELEASES TMT PHIL SHIRTS #ricosports “@FloydMayweather: http://t.co/7twunvTVnm #Canada #Philippines http://t.…","15","1","0","144","18","3","0"
"RT @robertamilano: @GBA_mediamondo e socializzi l'ansia in attesa dell'ansa #terremoto","3","4","0","86","12","1","1"
"RT @CNNEE: #Haiyan fue degradado a tifón, pero podría volver a ser supertifón si se fortalece el sábado. http://t.co/8acyIlMI4c","6","2","1","131","26","1","0"
"@EnchongDeeChong #rescuePH @superchonggo @inagm @beaalonzo #vinamorales #prayforthephilippines http://t.co/2Nt5bfCn","7","3","0","115","11","3","0"
"RT @tuteve: #ULTIMOMINUTO Terremoto de 7,6 sacude Costa Rica y declaran a la vez alerta de tsunami en Chile","7","3","0","107","20","1","1"
"RT @PrincesseClem: English colleague: it is the end of the world, we should go to the pub #meteorite #englishcommonsense","8","3","2","120","19","2","0"
"Enough said @Know: Racism &amp; homophobia is linked to having a lower IQ. #RedOctober","5","4","0","86","14","1","0"
"Erratum: SM #CDO is OPEN today. #PabloPH","7","1","0","40","7","2","0"
"Here�s how to be the perfect man for your girl � Flowers, Chocolate and great sex  #RussianMeteor http://t.co/iKaOq6WP","9","2","0","122","21","1","0"
"Stellar's Jay Perches on Evergreen Branch http://t.co/CHRlM7Yk #Colorado #RMNP http://t.co/Ox5ja5qf","9","0","0","99","17","2","0"
"GO=&gt;http://t.co/RYysuBUj6Y ★RT★FOLLOWME★IFOLLOWYOU✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music,T http://t.co/DI8TqUvTTk","11","1","0","151","19","0","0"
"Tim #BelieveAcoustic #BelieveAcoustic #qldfloods Tim Tim Brisbane River WTF!!! Can this be real? http://t.co/t0mhMDfo","11","2","0","117","17","3","0"
"RT @BRYthedog: Hospitals that need help (Food &amp; water): UST hospital, UERM and Philippine General Hospital. #RescuePH #ReliefPH PLS  ...","17","1","0","140","19","2","1"
"RT @PernaDario: Noi reagiamo così!! Non ci arrendiamo!! #terremoto #modena  #CAVEZZO #emilia http://t.co/Vu9SzbFQ","3","7","2","114","16","4","1"
"RT @jaketapper: Pentagon announced names of the 6 soldiers killed in the Dec. 17 helicopter crash in Afghanistan...  1/7","9","2","0","120","20","0","0"
"#terremoto #earthquake helicopter video http://t.co/JJaZRie1","5","0","0","60","8","2","0"
"#Hefajat AsstSecGen: if #Bangladesh Govt needs Ocean of Blood...Muslims are ready to sacrifice their lives for Prophet &amp; Islam","11","3","0","130","20","2","0"
"@danengber: Super Typhoon Ali was the Greatest of All Time!","5","1","0","59","10","0","0"
"[VIDEO] Beelden van het ontstaan van de Waldo Canyon Fire in Colorado USA http://t.co/GIjgX39b #actueel #nieuws","12","1","0","111","19","2","0"
"RT @Nengo_Flow: Pronto espero visitar #Honduras #Guatemala #Panama #Paraguay es un sueño para mi estar con ustedes, sigamos la lucha #Re ...","13","4","1","141","22","5","0"
"RT @COEmergency: MT@COHealth:Still 3 Wildfire Smoke Health Advisories for Little Sand, Pine Ridge and Waldo Canyon #COfire . https://t.c ...","14","1","0","140","22","1","1"
"RT @AdamWelch1: @QPSmedia @theqldpremier #CoatesHire will also be open in Caloundra and Maroochydore this morning #bigwet  Please retweet","10","3","0","137","18","2","1"
"#reliefph Jackson you are a insane guy lol http://t.co/9cx8crNP","2","1","1","63","12","1","0"
"URGENT ATTENTION: Drug store owners at Mitford Hospital &amp; at BMA; please KEEP THE STORES OPEN ON WEEKENDS; people are dying. #Savar #Shahbag","14","3","0","144","23","2","0"
"High Park Fire: Kansas &amp;amp; Nebraska National Guards Support Colorado http://t.co/QRuKUrFj via @youtube [Like it? http://t.co/wHLz1XYp ]","13","0","1","141","23","0","1"
"I love reading articles hating on the Cardinals. It makes me love them that much more. #PostCards #RedOctober #12in13","7","5","4","117","19","3","0"
"RT @MMDA FLOOD UPDATES: as of 4:33 PM,  (MANILA) All reported floods in MANILA have already subsided.  (SOUTHERN)... http://t.co/8y78gNfnfu","9","3","0","139","23","0","1"
"RT @gmanews: People needing help may text @RescuePH at 09051456217 | 09293510068 | 09323608563. Please retweet. #RescuePH | via @pcdspo","11","4","0","135","17","1","1"
"Steve Smith on fire at North Sydney. Hope his form continues into the tests.","7","2","0","76","14","0","0"
"Philippines Typhoon Relief http://t.co/jYHvL0HePV","4","0","0","49","7","0","1"
"Its all about the cardinals tonight baby This is what being from STL is all about! Lets tear the dodgers up!Wacha flocka flame! #RedOctober","10","5","0","139","25","1","0"
"#sydneyfires #bushfire #sydney #smoke #nofilter http://t.co/Ws1i1vrE6c","8","1","0","70","9","5","1"
"RT @CNNEE: El presidente de #Guatemala @OttoPerezMolina es, hasta ahora, el único mandatario latinoamericano que felicitó a #Obama en Tw ...","9","1","1","142","20","2","0"
"RT @nswdpi: #nswfires: horses can be taken directly to #Penrith Paceway or the #Hawkesbury Showground @702sydney @NSWRFS","10","3","0","120","17","3","1"
"RT @sam_hoover: Hey Colorado Springs radio stations - Let's go ahead and remove Adele's Set Fire to the Rain from our rotation #JustSa ...","12","3","1","138","24","1","0"
"RT @EdJReporter: Fears #nswfires could join up and form a mega-blaze. Via @nswfire: @DeptDefence closely monitoring #nswfires crisis http:/…","9","6","0","142","20","2","1"
"@ABC Wal-mart (WMT) will not sign a legally binding pact aimed at improving #workers safety in #Bangladesh","8","4","0","106","18","2","1"
"Job Opening:  Software Developer: Job Requirements Languages &amp; Technologies: Minimum of 1- 2... http://t.co/ePFIJq1Xl5 #jobs #philippines","12","0","0","141","19","2","0"
"Véi , geral ja falou de #SantaMaria menos eu!","3","2","1","46","9","1","1"
"1994 South Canyon Fire Fatalities Lessons Learned: http://t.co/3aY3dIiF #AlwaysRemember http://t.co/QyNa67wb #COFire","11","1","0","116","17","2","1"
"Money quote : Colorado was fine...and then the fire nation attacked.","4","2","0","68","11","0","0"
"Six American Soldiers Killed In Afghan Helicopter Crash http://t.co/NsuWjnVPzp #NATO #SixAmerican","7","2","0","97","14","2","0"
"RT @WSJ: 1,000 evacuated, 30 buildings destroyed, up to 60 residents missing after fiery train crash in Quebec town. http://t.co/t7MsQty8qy","7","3","0","139","24","0","1"
"RT @RoyalMarinesMus: RT @ArmyPost: Royal Marines from Delta Company 40 #Cdo at Afghan Police Checkpoint ‘Sarakala’ (Credit @Mike_ONeill_ ...","15","1","0","144","18","1","0"
"nakakatakot yung ulan eh :/ #YolandaPH #PrayForPH ?","0","0","0","54","6","2","0"
"37 km al O de Pichilemu http://t.co/qaxkbsc4 #Terremoto #Temblor  #sismos #chile #sismo","10","1","0","87","15","5","0"
"Amazingly sad story @RPearshouse #Bangladesh garment factory owners ignored cracks in building, sent workers to death http://t.co/21J4EeDKZI","11","2","0","140","20","1","1"
"http://t.co/OlHAZOO2  #bigwet This made me cry with laughter","2","3","1","60","11","1","0"
"RT @TelegraphNews: Russian meteor hit atmosphere with force of 30 Hiroshima bombs http://t.co/PWqZpIuU","7","1","0","102","16","0","1"
"Deepest condolences to the victims of #RussianMeteor and hope of life for the people of Russia.","8","0","0","95","16","1","1"
"RT @Julius09099035: @Fiorello mandate un SMS al 45500 Numero della Croce Rossa per aiutare gli alluvionati in #Sardegna diffondi per favore","8","6","1","139","21","1","1"
"【#USGS #Breaking】 M 1.3, 25km NE of Willow, Alaska http://t.co/7u9mZi70 #PastHour #13 #earthquake #tsunami #prayfromjapan","16","1","0","125","19","6","0"
"#NSWFIRES  #MEDOWIE #NSW  Residents in this areas are advised to #shelter_in_place as the #firefront approaches http://t.co/4WMsBdRWQl","9","3","0","134","19","5","1"
"Please pray for all those affected by Typhoon Bopha in the Philippines: http://t.co/FhVSsE91","3","2","0","92","16","0","1"
"RT @AJEnglish: We look at the garment industry in #Bangladesh and the challenges it faces | On Counting the Cost with @KamahlAJE | http://t…","12","3","2","142","23","1","1"
"Scientists hurt in Antartic crash: A helicopter carrying scientists on a mission in Antarctica crashed more th... http://t.co/B6r9IQqr7f","7","3","0","136","21","0","0"
"RT @fieldproducer: USGS revises Costa Rica earthquake to magnitude 7.6, details here http://t.co/3vxo2zBN","7","2","1","105","17","0","1"
"RT @biobio: [FOTOS] Imágenes muestran consecuencias del terremoto 7,6 Richter en Costa Rica  http://t.co/Q8YlnCF7","9","1","0","114","19","0","1"
"Bangladesh building owner faces murder complaint over collapse: The wife of a Bangladeshi garment worker who w... http://t.co/4eBTvL8Us7","10","2","0","136","21","0","1"
"RT @Teccr: Se suspenden por hoy lecciones y funciones en el #TEC, según Rectoría. #temblorcr","7","1","1","94","17","2","1"
"RT @rachel0neill: How can people drop wee shitey hashtags into a tweet about a helicopter crash get fucking serious people died today","10","5","0","133","22","0","1"
"Alcalde de Constitución dijo que se exageró por alerta de tsunami tras terremoto en Costa Rica http://t.co/iSwJtesB","7","3","1","117","21","0","1"
"@lifestr3am 2 arrested for building collapse, protests spread: SAVAR, Bangladesh (AP) — Police in Bangladesh arrested t...  @tobeymonster","9","4","0","139","17","0","1"
