@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"RT @fxnscitech: Update: Nearly 1,000 injured as meteor falls in Russia  http://t.co/agssPwa1","6","1","0","92","16","0","1"
"RT @barry_osborne: #UFO activist: Mass airing of Rain Melody may end Colorado's #HighParkFire: http://t.co/rVhJGZVm","11","3","0","115","18","2","1"
"@mcguire77 @KTHopkins knowing her propensity for trying to shock, I’m sure she’s loving the attention! #disgrace #Clutha","7","7","2","124","19","2","0"
"Ribuan #pekerja #garmen #Bangladesh tuntut kenaikan gaji | #upahlayak #decentwages #buruh  http://t.co/O5SvocBetn","0","0","0","113","14","6","1"
"Andrea Arcangeli is playing @ #Ippodrome #Modena #Italy, Fri 15 Jun 2012  #gigs","11","2","0","79","12","4","0"
"LAX suspect remains heavily sedate, under guard - USA TODAY: U.S. News &amp; World ReportLAX suspect remains heavi... http://t.co/HITF78w8P0","12","2","0","140","22","0","1"
"Another #earthquake and I didn't feel a thing. Our house is obviously built on springs.","4","4","1","87","16","1","0"
"#earthquake: M 2.2, Southern Alaska http://t.co/LsoFe0se","4","1","0","56","10","1","0"
"Go #Colorado Rapids!!!! http://t.co/3036fFP3","3","1","0","44","7","1","0"
"RT @NatureNews: Russian meteor largest in a century-released as much energy as a nuke http://t.co/zb81iMjn","6","1","0","106","19","0","1"
"Frontier Ranch here I come!!!! #timetodrive24hours #tooexcitedtobebored #Colorado @Rochelleee24 @YoungLifeCRHS","7","2","1","110","10","3","0"
"RT @April_MG: How convenient that Obama gets immediately briefed on #LAXShooting yet remains totally ignorant of his own scandals. #TCOT #T…","8","4","0","142","21","3","1"
"Impresionante Meteorito cae en Rusia | Recopilación de Videos (15-Feb-2013) little late but crazy shit! #meteor   http://t.co/2dO2foxG","5","2","1","135","22","1","0"
"@rhm1947 @JoseM_Palacios Esta tarde quise donar sangre #Amuay habían ido tantos en la mañana que suspendieron hoy, toBajocontrolHospCoromoto","5","4","4","142","20","1","1"
"The Fact I get to leave all these people behind for a week&gt;&gt;&gt;&gt;&gt;&gt; #iNeedthis #loveit #Colorado","7","2","1","111","22","3","0"
"Trying to find out what happened at #LAX. Apparently there was a shooting","3","4","0","73","13","1","1"
"@wfaachannel8 McLennan co. dispatch asking more resources rescue trapped people in apartment #explosion at fertilizer plant in West, TX","14","2","0","135","19","1","1"
"RT @LenaBobrisha: Шуточка номер 2: Какой суровый Челябинский романтик пообещал своей любимой звезду с неба на 14 февраля?  #метеорит","0","0","0","223","4","1","1"
"RT @TwitWingsAr: هناك أكثر من 3798 صورة تم تداولها من ضمن 21653 تغريدة في هاشتاق #PrayForBoston ! http://t.co/Mnbr2vWytP","0","0","0","162","9","1","0"
"@thebillydry @koconews lol...yeah, but it's an auto-tweet deal. It's on everything...Seattle shootings, WikiLeaks, Italy earthquake","10","2","2","131","20","0","0"
"RT @SismologicoMX: #SISMO Magnitud 4.1 Loc. 145 km al SUROESTE de CD HIDALGO, CHIS 13/11/12 09:02:54 #México","15","0","0","109","23","2","0"
"RT @SayNO_UNiTE: .@UN_Women Executive Director Michelle #Bachelet presented ‘ #SafeCities programme’ in #CostaRica yesterday http://t.co ...","11","2","0","144","16","3","0"
"My dad reckons that the people in the helicopter could be okay if it was a controlled crash","4","5","1","91","18","0","1"
"RT @YahooSG: Singapore PSI reading at 4pm is 158, still in the unhealthy range. #sghaze #haze #singapore. Business district view. http://t.…","15","3","0","142","22","3","1"
"Huyyyyy cuento los días. Para q digas eso en #costarica!!! Mañana celebramos la independencia ! @CHAYANNEMUSIC","5","2","1","112","17","1","0"
"RT @anasanchezv: En el edificio derrumbado Rana Plaza en Savar (Dhaka) en Bangladesh, se han localizado etiquetas de El Corte... http://t.c…","10","1","1","142","23","0","1"
"TERMINA EL PRIMER TIEMPO, UN PARTIDO MUY ABURRIDO #MEXICO 0 - #COSTARICA 0","6","1","0","74","12","2","0"
"You don't know what's going on at #LAX  but still post Facebook posts blaming someone. I get it that you are the worst kind of person.","7","8","4","134","28","1","1"
"Death toll from Bangladesh building collapse climbs to over 200 - latime... http://t.co/2fBTwYsoYm #bangladesh #bdnews (via @bdnews_org)","11","1","0","136","19","2","1"
"Latino América en marcas, #Diseño de la marca país #Guatemala http://t.co/JmigZy2T #martesdemarcas","11","0","0","101","18","3","0"
"Powerful magnitude-7.6 earthquake reported in Costa Rica http://t.co/5wnQNFw7","4","1","0","77","13","0","1"
"Accused LAX shooter Paul Ciancia an unknown in his hometown: Official says Paul Ciancia's family doesn't know ... http://t.co/dFw1thbhJw","11","4","0","136","23","0","1"
"RT @rebeccakorban: fiquei com um aperto no coração só de imaginar isso #santamaria http://t.co/H5c2Iuc7","3","4","1","106","18","1","1"
"Meteor Shower in Russia - video http://t.co/4KtRil1K","5","0","0","52","9","0","1"
"非常食として米国沿岸警備隊の承認を受け、国連や米国国防省をはじめ、IBM、ゼロックス社など、また日本でも官庁や数多くの企業、学校などが備蓄用品として採用しています。 http://t.co/B0HzzZtc #saigai #earthquake #jishin #地震 #災害","0","0","0","305","8","5","0"
"Helicopter crash Glasgow: First parts recovered from Clutha Bar http://t.co/OcVDewMY8J","7","1","0","86","13","0","1"
"heart goes out to those who have been killed or hurt in guatemala.. R.I.P. #earthquake #2012","5","5","0","92","18","2","1"
"All helicopter crash victims named http://t.co/eiI8sNErpl #news","6","1","0","63","10","1","1"
"PHILLIPPE COUILLARD, #LAC MÉGANTIC, suggère un Guichet Unique (Féd. &amp; Provincial)  Comment, le gouvernement de Mme P.Marois va réagir #pq","12","3","0","145","25","2","1"
"RT @patodrouet: A las 8:47 hubo un terremoto de 7.9 en Costa Rica y las réplicas amenazan Ecuador.","7","2","0","99","21","0","1"
"1908 photo Colorado Midland Band, Colorado Springs, Colo.. Male band posed on stage.: 1908 photo Colorado Midlan... http://t.co/YOd31WMS","12","1","0","136","21","0","0"
"Damn a 7.6 earthquake hit #CostaRica ... Poor Costa Rica :(","6","1","0","59","10","1","1"
"#terremoto Tyra i'm jealous of her! http://t.co/gWZC1SWa","2","1","2","56","11","1","0"
"http://t.co/iauhW75U Telling Me aBout The woman Boring Sex Life !  #russianmeteor","5","1","1","81","13","1","0"
"RT @news_com_au: MORE firefighters have been recruited to help fight a raging wildfire in the western US state of Colorado, which... htt ...","8","5","0","140","22","0","1"
"RT @CurlySportsFan: Unbelievable: @Graham_Photo: Never let it be said the #DailyMail let the truth get in the way of a story #clutha http:…","9","6","1","141","23","2","0"
"RT @SGAG_SG: Instagram has just launched a new filter called Haze in Singapore! It is a pre-set compulsory filter with no opt out option.…","9","5","1","140","25","0","1"
"#terremoto M 3.2, Kenai Peninsula, Alaska - Thursday, May 31, 2012 08:58:42 UTCThursday, May 31, 2012 12:58:42 AM at... http://t.co/ZvLZq2Hd","10","0","0","140","27","1","0"
"RT @SupermanTweets: Both #RussianMeteor and #EscapeFromPlanetEarth are trending...  Who needs a ride?","6","4","0","101","12","2","0"
"Tens of thousands flee homes as Colorado wildfire doubles in size overnight - Fox News","9","2","0","86","14","0","1"
"#earthquake M 5.1, Samar, Philippines Depth: 23.80 km Sep 15 8:04:01 2012 BST http://t.co/6EYYzSQq","9","0","0","98","21","1","0"
"c 1,1272 http://t.co/ejAHBwUI #Chelyabinsk","1","0","0","42","8","1","0"
"RT @Ishtiaq_Ahmad: Don't Boycott #Bangladesh.2nd largest RMG exporter of the World. Forbes: http://t.co/UvLprfd6Ac A friend in need is a fr…","13","2","0","142","25","1","0"
"I could be flying this week to someplace safe like Kandahar or Damascus but no, I have to go to #LAX.","4","6","2","101","21","1","0"
"#earthquake M 2.8, western Montana: September 15, 2012 15:43:05 GMT http://t.co/6eLmqLDv","6","0","0","88","17","1","0"
"RT @SantiContreras: Terremoto de 7.6 en Costa Rica - personas reportan que el sismo fue bastante intenso y prolongado. #SantiNoticias","6","1","0","133","20","1","1"
"#terremoto http://t.co/CPenz4yK","0","2","0","31","5","1","0"
"RT @EsmeraldaKiczek: The Lord is close to the brokenhearted and saves those who are crushed in spirit. ~Psalm 34:18 #PrayforBoston","5","4","0","130","21","1","1"
"RT @qocifadu: #RussianMeteor traditional counseling i thank you a great deal of ?","5","1","2","81","12","1","0"
"RT @BBCWorldTonight: Listen again to @bbcdavideades very powerful interview with a #RanaPlaza survivor #Bangladesh: http://t.co/G54pK7SSwr","6","2","0","138","18","2","1"
"Watched @ScotlandTonight with a lump in my throat. A dignified but heart wrenching look back on the #Clutha tragedy. Still so surreal","6","3","0","133","22","1","1"
"RT @BBCWorld: PHOTO: Islamist protesters call for death penalty for atheists in #Bangladesh capital Dhaka http://t.co/onMra6G0tW http://t.c…","11","1","0","142","22","1","0"
"#RussianMeteor http://t.co/BBcMKjrB Haha! - Lisa offered the blowjob in order to Rick.  Everybody at school is actually giggling","9","3","0","128","20","1","0"
"Esperamos que todos los amigos de Costa Rica entre ellas @LasRobertas estén bien tras el terremoto. Pendientes de novedades.","6","1","1","125","20","0","1"
"Currently 4th warmest June ever recorded for #Denver.  #cowx #colorado http://t.co/03pKmq6r","6","1","0","91","14","3","0"
"DON'T SCROLL RT!  #prayforboston http://t.co/OGdPDsGn1C","5","1","0","55","9","1","1"
"#news Bangladesh collapse toll passes 400 http://t.co/pEChIDe0pf","6","1","0","64","10","1","1"
"RT @DJack_Journo: Labour MP Jim Murphy can clearly be seen, centre of pic, helping survivor of Clutha pub helicopter crash http://t.co/ey54…","14","4","0","142","24","0","1"
"RT @MerafUnplugged: I can't stop watching this #meteor footage. Fascinating!!","2","5","1","77","11","1","1"
"RT @bl_ueskyes: Garment should susidise our electricity bills too.. Stay indoors with air con is need $$ one xD #sghaze @livinginsg","11","5","0","131","20","1","0"
"#terremoto artificiale di #profitto pianura padana http://t.co/vDQvhAO9","4","1","0","71","10","2","0"
"【アマーリエ】天変地異が起こるのも、原因結果の「結果」です。人を殺したいとか、戦争するような暗い思いが、地球人類の時の流れの中でたくさん放出されてしまったのです。http://t.co/1E1YrAoW  #earthquake http://t.co/FSEeR4LZ","0","0","0","297","9","1","0"
"http://t.co/58krX3oMHl #free ***MAGAZINE/BOOK DISPLAY RACKS*** (LANCASTER) http://t.co/3TLxK7WIkn #LAX #losangeles #CA","9","0","0","118","17","4","0"
"RT @BBCBreaking: One of owners of Kiss nightclub and 2 members of a band arrested in #Brazil, where nightclub fire killed 231 people htt ...","9","4","0","140","24","1","1"
"Haha : He posted every thing http://t.co/OndktkYy  Canada #RussianMeteor","6","1","1","72","11","1","0"
"【earthquake US】 Time 2012/9/12 4:10:52 UTC, Region 28km SW of Paquera Costa Rica, Mw 4.4, Depth 34.9km, http://t.co/BPICNsRs","14","0","0","128","27","0","1"
"RT @RMhigh7088: A #hiking and #climbing post from #Colorado: Kelso Ridge on Torreys Peak is my fave so far! Photos/route info here: http ...","13","4","0","140","24","3","0"
"Pro-Moscow Chechen leader blames US for Boston bombing | http://t.co/BmYpxKgVSv... http://t.co/irbFPN0355","10","1","0","105","17","0","1"
"How to Fake Death at the Boston Marathon - What They Don't Want You to Know  http://t.co/kk84QyChrp interesting is it TRUE? Points R valid!","6","5","3","139","27","0","0"
"Anything Goes opens summer season at RMRT http://t.co/m13SYv7A #colorado","7","2","0","72","12","1","0"
"RT @KeepOne_com: Live updated collection of #RussianMeteor http://t.co/IfmqDjgq #live #photo #article #hotnews","11","4","0","110","15","5","0"
"RT @persecutionnews: Take 2 minutes right now and #pray for your brothers and sisters in Christ in #Bangladesh: http://t.co/lExaZlLMBG #Pra…","10","2","0","142","23","3","0"
"Hanhnenberg: Currently we have the resources we need and will continue to but there will be competition for resources. #HighParkFire","6","6","2","132","20","1","1"
"RT @theRealDonJoe: erano 10 anni che non dormivo così bene.. Non ho manco sentito il #terremoto a Milano","3","4","1","105","18","1","0"
"RT @MNJCaudill: 3 people flown by medical helicopter after two-car crash on Ohio 13, south of Bellville. #njnow","9","1","0","111","19","1","0"
"How to Track Colorado's Waldo Canyon 'Super Fire' (and Others) | http://t.co/u0WCva6e via @Techland #technology #maps #gis #esri #google #li","21","0","0","140","23","6","0"
"RT @DamianISmith: @UniteRight @NPJules #LAXShooting Whaaat..? How did this happen? Didn't LA ban guns? Yeah, guess once again, bad people d…","7","6","0","142","22","1","1"
"Les PDG Glenn Murphy @GAP @OldNavy @BananaRepublic signeront-ils l'Accord sécurité #Bangladesh? Agissez vite! http://t.co/OsNz4pbsjS","8","1","2","134","20","1","0"
"RT @smh: NSW RFS Deputy Commissioner Rob Rogers: 'It's probably the most serious fire risk we've faced since the early 2000s.' #nswfires #b…","12","4","2","142","25","2","1"
"RT @ManMadeMoon: Russian meteor shower same year Superman set to be released? Puuulease! PR stunt!","9","3","0","98","15","0","0"
"Colorado Springs hiring outlook improves - The Business Journal http://t.co/0zjG0D9l","5","2","0","84","12","0","0"
"RT @OchsNews: @osaconservation thx for hosting us! We had a wondeful time! #Osa #OsaPeninsula #CostaRica #PenínsulaDeOsa #Puntarenas htt ...","10","2","2","141","19","5","0"
"#RimborsiElettoraliAiPartiti ai terremotati ora! Firma @Avaaz prima del voto in Senato! #terremoto http://t.co/RfKEHGIh","3","5","0","119","16","2","1"
"#earthquake M 3.6, Virgin Islands region: September 06, 2012 04:13:14 GMT http://t.co/WgVYimOk","8","0","0","94","18","1","0"
"Thanks to #nswrfs 4 doing an incredible job of keeping the Hume Hwy open today. Back to the #2UE newsroom 2morrow 4 more #nswfires coverage","9","2","0","139","25","3","1"
"So.... The LAX Shooter wore fatigues? http://t.co/etLzVzUJGK","3","1","0","60","10","0","1"
"#amuay Funny !.  How f'n funny!!!  http://t.co/iiiMPhQO","0","0","0","55","10","1","0"
"Due to news coverage of the shootings at LAX, viewers in Los Angeles can see today’s #YR at 2:05AM.","11","2","0","101","21","1","1"
"#Earthquake of M 5.1, 19km S of Caucete, Argentina http://t.co/i4hIMrqN","6","0","0","71","14","1","0"
"Free #HTC #Wildfire S, 250 minutes, 5,000 texts and 500MB data for only £7.50 per month at #Carphone.. #deals http://t.co/jpvMwt6r","10","1","1","131","25","4","0"
"RT @CheeLedon: RT @FEUnited_85 One SINCERE PRAYER can change the whole situation. #PRAYforVISAYAS #PrayforthePhilippines ???","8","2","0","133","14","2","1"
"RT @zishin3255: ■■緊急地震速報(最終報)■■ 伊予灘で地震　最大震度 3(推定) [詳細] 2012/09/08 10:41:25発生　M4.6 深さ50km #earthquake","0","0","0","166","13","1","0"
"RT @YOUNGLOV3_: #sghaze http://t.co/SVj2MzJxRx","6","0","0","46","7","1","0"
"I just met someone who's family was in the Boston marathon. Sent chills down my spine. Nobody was hurt, still incredible","8","5","1","120","22","0","0"
"RT @radiopublica: Vigente alerta de #tsunami para #CostaRica, #Panamá y #Nicaragua. Se descarta la alerta para las costas del #Pacífico.","14","1","1","138","21","5","1"
"Oferta de #EmpleoCR Ejecutivo de Ventas http://t.co/MyJQX5RT #CostaRica","8","0","0","71","11","2","0"
"RT @EmiliePerzYoga: #yoga vashistasana #costarica#puravida #paradise#beach#summer  http://t.co/7813RHNb","5","1","0","103","13","3","0"
"RT @AFP: Death toll from last month's collapse of Bangladesh garment factory complex passes 1,000 as piles of bodies found http://t.co/jrgP…","11","2","0","142","26","0","1"
"@ccbp Big Earthquake(M7.9) occurrred in Costa Rica. Please be careful for Tsunami, people lives around the Caribbean sea.","7","3","0","121","20","0","1"
"So proud of the Colorado Springs Air Force graduating class.  You guys did it!","7","1","2","78","14","0","0"
"Sydney Fires Caused by People and Nature http://t.co/NaaHqGR6zf","4","1","0","63","11","0","1"
"RT @arschmitty: Praying for those who have been affected by the Colorado fires and hoping for the best ??","5","5","0","111","18","0","1"
"0_0 looking at these Meteor Shower clips from Russia","4","1","0","52","9","0","1"
"[UPDATE] Your collective efforts have made it possible for us to continue providing the best customer experience possible. #Cebu","6","4","2","128","19","1","0"
